"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"76","1267681","2019","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"Bachelor","Male",80,"ESB","No Religion","Middle","Major City","25,001-30,000","2516"
"77","1267732","2016","Greens","Not Very Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Environment","Climate","Labor","Postgraduate","Male",55,"Australia","Roman Catholic","Middle","Large Town","120,001-130,000","2480"
"78","1267732","2019","Greens","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Labor","Liberal","Labor","Labor","Labor","Liberal","Liberal","Environment","Climate","Labor","Postgraduate","Male",58,"Australia","Roman Catholic","Working","Large Town","60,001-70,000","2480"
"79","1275150","2016","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA,"Bachelor","Female",50,"Australia","No Religion","Working","Major City","60,001-70,000","2152"
"80","1275150","2019","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA,"Bachelor","Female",53,"Australia","No Religion","Working","Major City","100,001-110,000","2152"
"81","1287168","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA,"Associate Diploma","Female",76,"Australia","No Religion","Working","Large Country Town","20,001-25,000","2527"
"82","1287168","2019","National","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Health","Economy",NA,"No Qualification","Female",79,"Australia","Anglican","Working","Large Country Town","25,001-30,000","2527"
"83","1287968","2016","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Immigration",NA,"No Qualification","Male",69,"Australia","Roman Catholic","Working","Large Town","25,001-30,000","2170"
"84","1287968","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA,"Non-Trade","Male",72,"Australia","Roman Catholic","Working","Major City","70,001-80,000","2170"
"85","1298569","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA,"Trade","Female",67,"NESB","Non-Christian Other","Working","Large Town","100,001-110,000","2763"
"86","1299617","2019","Labor","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Taxation","Health",NA,"Bachelor","Female",42,"Australia","Roman Catholic","Middle","Major City","130,001-140,000","2223"
"87","1302095","2016","Independent","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Liberal","No Difference","No Difference","No Difference","No Difference","Labor","Labor","Liberal","No Difference","Liberal","Health","Immigration",NA,"Trade","Male",67,"Australia","Roman Catholic","Working","Rural","30,001-35,000","2426"
"88","1308432","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Debt","Health",NA,"Postgraduate","Female",70,"ESB","No Religion","Middle","Large Country Town","60,001-70,000","2317"
"89","1308432","2019","Liberal","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Environment",NA,"Postgraduate","Male",76,"ESB","No Religion","None","Small Country Town","50,001-60,000","2317"
"90","1314862","2019","Liberal","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Superannuation",NA,"Bachelor","Male",66,"Australia","No Religion","Middle","Major City","90,001-100,000","2097"
"91","1317792","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Education","Economy","Labor","Trade","Male",69,"Australia","No Religion","Middle","Rural","25,001-30,000","2540"
"92","1317792","2019","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Labor","Liberal","Labor","Labor","No Difference","Labor","Liberal","Labor","Labor","Labor","Health","Environment",NA,"Trade","Male",72,"Australia","No Religion","Middle","Rural","20,001-25,000","2540"
"93","1321638","2016","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Education","Economy","Labor","Postgraduate","Male",53,"ESB","No Religion","Upper","Major City",">180,000","2001"
"94","1346571","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"Bachelor","Male",45,"Australia","No Religion","Middle","Major City",">180,000","2097"
"95","1346571","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Economy",NA,"Bachelor","Male",48,"Australia","No Religion","Middle","Major City",">180,000","2097"
