"","Respondent_ID_2016","year","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref","qualifications","sex","age","birth_country","religion","social_class","living_status","annual_income","PCODE"
"76","1275150","2019","Labor","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Education","Health",NA,"Bachelor","Female",53,"Australia","No Religion","Working","Major City","100,001-110,000","2152"
"77","1287168","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA,"Associate Diploma","Female",76,"Australia","No Religion","Working","Large Country Town","20,001-25,000","2527"
"78","1287168","2019","National","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Health","Economy",NA,"No Qualification","Female",79,"Australia","Anglican","Working","Large Country Town","25,001-30,000","2527"
"79","1287968","2016","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Immigration",NA,"No Qualification","Male",69,"Australia","Roman Catholic","Working","Large Town","25,001-30,000","2170"
"80","1287968","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA,"Non-Trade","Male",72,"Australia","Roman Catholic","Working","Major City","70,001-80,000","2170"
"81","1298569","2016","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA,"Trade","Female",67,"NESB","Non-Christian Other","Working","Large Town","100,001-110,000","2763"
"82","1299617","2019","Labor","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","No Difference","Labor","Taxation","Health",NA,"Bachelor","Female",42,"Australia","Roman Catholic","Middle","Major City","130,001-140,000","2223"
"83","1308432","2016","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Debt","Health",NA,"Postgraduate","Female",70,"ESB","No Religion","Middle","Large Country Town","60,001-70,000","2317"
"84","1308432","2019","Liberal","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Environment",NA,"Postgraduate","Male",76,"ESB","No Religion","None","Small Country Town","50,001-60,000","2317"
"85","1314862","2019","Liberal","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Superannuation",NA,"Bachelor","Male",66,"Australia","No Religion","Middle","Major City","90,001-100,000","2097"
"86","1317792","2016","Labor","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Education","Economy","Labor","Trade","Male",69,"Australia","No Religion","Middle","Rural","25,001-30,000","2540"
"87","1317792","2019","Labor","Quite Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Labor","Liberal","Labor","Labor","No Difference","Labor","Liberal","Labor","Labor","Labor","Health","Environment",NA,"Trade","Male",72,"Australia","No Religion","Middle","Rural","20,001-25,000","2540"
"88","1321638","2016","Greens","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","No Difference","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","Labor","Labor","Education","Economy","Labor","Postgraduate","Male",53,"ESB","No Religion","Upper","Major City",">180,000","2001"
"89","1346571","2016","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"Bachelor","Male",45,"Australia","No Religion","Middle","Major City",">180,000","2097"
"90","1346571","2019","Liberal","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Economy",NA,"Bachelor","Male",48,"Australia","No Religion","Middle","Major City",">180,000","2097"
"91","1347731","2016","National","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA,"Trade","Male",70,"Australia","Baptist","Middle","Rural","70,001-80,000","2870"
"92","1347731","2019","National","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA,"Non-Trade","Male",63,"Australia","Baptist","Middle","Rural","20,001-25,000","2870"
"93","1349433","2016","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Debt",NA,"Bachelor","Male",44,"Australia","No Religion","None","Rural","70,001-80,000","2680"
"94","1349433","2019","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Labor","Liberal","No Difference","No Difference","Labor","Liberal","Liberal","Economy","Health",NA,"Bachelor","Male",47,"Australia","Anglican","Middle","Rural","80,001-90,000","2680"
"95","1350392","2016","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","No Difference","Labor","Labor","Health","Education",NA,"Postgraduate","Female",55,"Australia","No Religion","Middle","Large Town","70,001-80,000","2304"
