"","year","Respondent_ID_2016","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref"
"99","2016","1661160","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","No Difference","Liberal","Debt","Refugees",NA
"100","2016","1668440","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Climate",NA
"101","2016","1681035","Liberal","Quite Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"102","2016","1686678","Labor","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","Labor","Labor","No Difference","Labor","Labor","Liberal","No Difference","Labor","No Difference","Health","Education",NA
"103","2016","1687027","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Economy",NA
"104","2016","1689789","Australian Liberty Alliance","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","No Difference","Refugees","Economy","Coalition"
"105","2016","1704046","Liberal","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Debt","Economy",NA
"106","2016","1706073","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Health","Education",NA
"107","2016","1713933","Liberal","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","No Difference","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Economy","Superannuation",NA
"108","2016","1729126","Liberal","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Taxation","Debt",NA
"109","2016","1735779","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Education",NA
"110","2016","1742241","Labor","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Labor","Labor","Labor","Labor","No Difference","Labor","Labor","Labor","Labor","Labor","Taxation","Health",NA
"111","2016","1747499","Informal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Health","Economy",NA
"112","2016","1749109","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Superannuation","Coalition"
"113","2016","1752133","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"114","2016","1760029","One Nation","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","Liberal","Superannuation","Debt",NA
"115","2016","1777048","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Education",NA
"116","2016","1796243","Labor","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Labor","Economy","Refugees",NA
"117","2016","1797045","Greens","Not Very Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Superannuation","Health","Labor"
"118","2016","1803289","Labor","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Labor","No Difference","Labor","Labor","No Difference","Labor","No Difference","Labor","No Difference","No Difference","Health","Climate",NA
"119","2016","1806096","Labor","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","No Difference","Labor","Labor","Labor","Labor","No Difference","Labor","No Difference","Labor","Debt","Immigration",NA
"120","2016","1811836","Labor","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Labor","No Difference","Labor","No Difference","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","Environment","Climate","Labor"
