"","year","Respondent_ID_2016","vote_house","importance_taxation","importance_immigration","importance_education","importance_environment","importance_debt","importance_health","importance_refugees","importance_climate","importance_superannuation","importance_economy","party_taxation","party_immigration","party_education","party_environment","party_debt","party_health","party_refugees","party_climate","party_superannuation","party_economy","issue_importance","issue_importance2","secondpref"
"388","2019","3733397","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"389","2019","3734929","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Health",NA
"390","2019","3745382","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Education","Health",NA
"391","2019","3780610","Liberal","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Refugees",NA
"392","2019","3786635","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Labor","Labor","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Debt","Superannuation",NA
"393","2019","3797532","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"394","2019","3798594","Liberal","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"395","2019","3806775","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Immigration","Refugees",NA
"396","2019","3818277","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Taxation","Health",NA
"397","2019","3819355","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Debt","Superannuation",NA
"398","2019","3822370","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"399","2019","3827681","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Superannuation",NA
"400","2019","3901410","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","No Difference","Labor","No Difference","No Difference","No Difference","No Difference","No Difference","Liberal","Liberal","Economy","Climate",NA
"401","2019","3927146","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Labor","Liberal","Labor","No Difference","Liberal","Labor","Liberal","No Difference","Liberal","Liberal","Economy","Health",NA
"402","2019","3929784","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Superannuation",NA
"403","2019","3975166","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","No Difference","No Difference","No Difference","Liberal","Environment","Health",NA
"404","2019","3981131","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Debt","Economy",NA
"405","2019","3986961","National","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Debt","Economy",NA
"406","2019","4001969","Liberal","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Labor","No Difference","Liberal","Labor","Labor","Labor","No Difference","Labor","Liberal","Liberal","Health","Economy",NA
"407","2019","4051141","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"408","2019","4064791","Liberal","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Superannuation",NA
"409","2019","4107791","National","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Economy",NA
"410","2019","4130623","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"411","2019","4146765","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"412","2019","4148308","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"413","2019","4166894","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","No Difference","No Difference","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Taxation","Economy",NA
"414","2019","4168954","Liberal","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"415","2019","4186998","Liberal","Not Very Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Economy","Health",NA
"416","2019","4247369","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Labor","Liberal","Liberal","No Difference","Liberal","Labor","Liberal","No Difference","Labor","Liberal","Taxation","Health",NA
"417","2019","4265365","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","No Difference","Liberal","Liberal","Superannuation","Economy",NA
"418","2019","4273486","Liberal","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"419","2019","4296690","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Liberal","Health","Environment",NA
"420","2019","4300434","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Taxation","Debt",NA
"421","2019","4313243","Liberal","Extremely Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Labor","Liberal","Liberal","Taxation","Health",NA
"422","2019","4318717","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Labor","No Difference","Labor","Liberal","No Difference","Labor","Labor","Liberal","Liberal","Economy","Taxation",NA
"423","2019","4404065","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"424","2019","4439168","Liberal","Quite Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Environment",NA
"425","2019","4449395","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"426","2019","4454946","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Taxation",NA
"427","2019","4567550","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Labor","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Taxation","Superannuation",NA
"428","2019","4580959","Liberal","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"429","2019","4615264","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"430","2019","4631048","Liberal","Extremely Important","Not Very Important","Quite Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Labor","Labor","Liberal","Liberal","Economy","Taxation",NA
"431","2019","4632088","Liberal","Quite Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Not Very Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"432","2019","4647092","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Liberal","No Difference","No Difference","No Difference","Liberal","Labor","No Difference","No Difference","Liberal","Liberal","Economy","Environment",NA
"433","2019","4652397","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Labor","Labor","No Difference","Liberal","Health","Economy",NA
"434","2019","4734085","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","No Difference","Economy","Health",NA
"435","2019","4764552","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Economy",NA
"436","2019","4765740","Liberal","Quite Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Labor","Liberal","Liberal","Labor","Labor","Labor","Liberal","Liberal","Economy","Health",NA
"437","2019","4809390","Liberal","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"438","2019","4862643","Liberal","Extremely Important","Extremely Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"439","2019","4890902","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"440","2019","4916206","Liberal","Quite Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Not Very Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Immigration",NA
"441","2019","4932339","National","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Refugees","Education",NA
"442","2019","4952539","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Superannuation",NA
"443","2019","5008892","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Debt",NA
"444","2019","5019061","Liberal","Not Very Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Education","Health",NA
"445","2019","5030168","Liberal","Not Very Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Health",NA
"446","2019","5034304","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","No Difference","Economy","Taxation",NA
"447","2019","5099536","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Labor","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"448","2019","5106821","Liberal","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","No Difference","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Economy","Taxation",NA
"449","2019","5147734","Liberal","Quite Important","Quite Important","Extremely Important","Not Very Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
"450","2019","5154392","Liberal","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","No Difference","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Superannuation","Debt",NA
"451","2019","5158291","Liberal","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Liberal","Liberal","Liberal","Labor","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Superannuation","Taxation",NA
"452","2019","5160024","Liberal","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"453","2019","5190995","Liberal","Quite Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Extremely Important","Quite Important","Quite Important","Liberal","Liberal","No Difference","Liberal","No Difference","No Difference","Liberal","No Difference","No Difference","Liberal","Environment","Refugees",NA
"454","2019","5197364","Liberal","Extremely Important","Not Very Important","Extremely Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Labor","Liberal","Labor","Liberal","No Difference","No Difference","Labor","Liberal","Liberal","Economy","Taxation",NA
"455","2019","5198329","Liberal","Extremely Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Quite Important","Not Very Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Taxation","Economy",NA
"456","2019","5220418","Liberal","Extremely Important","Not Very Important","Quite Important","Quite Important","Not Very Important","Quite Important","Not Very Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"457","2019","5222742","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Refugees","Taxation",NA
"458","2019","5246062","National","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Quite Important","Quite Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Liberal","Labor","Liberal","Liberal","Economy","Debt",NA
"459","2019","5258352","Liberal","Quite Important","Quite Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Economy","Environment",NA
"460","2019","5332724","Liberal","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Extremely Important","Liberal","Labor","Liberal","Labor","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Superannuation","Environment",NA
"461","2019","5335140","Liberal","Extremely Important","Extremely Important","Extremely Important","Quite Important","Extremely Important","Extremely Important","Not Very Important","Quite Important","Extremely Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Taxation",NA
"462","2019","5376769","Liberal","Extremely Important","Quite Important","Quite Important","Not Very Important","Quite Important","Quite Important","Quite Important","Not Very Important","Extremely Important","Extremely Important","Liberal","Liberal","No Difference","Liberal","Liberal","Liberal","Liberal","No Difference","Liberal","Liberal","Economy","Superannuation",NA
"463","2019","5400115","Liberal","Extremely Important","Extremely Important","Quite Important","Quite Important","Extremely Important","Quite Important","Not Very Important","Quite Important","Quite Important","Extremely Important","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Liberal","Economy","Debt",NA
