year,Respondent_ID_2016,CED_AEC,CED_ABS,PANEL_FLAG,Mode,A1,A2_1,A2_2,A2_3,A2_4,A3,A4_1,A4_2,A4_3,A4_4,A4_5,A4_6,A7_1,A7_2,A7_3,A7_4,A7_5,A7_6,A7_7,A7_8,A8_1,A8_2,A8_3,A8_4,A8_5,A8_6,A8_7,A10,A11,A12,A13_1,A13_2,A13_3,A13_4,A13_5,A13_6,A13_7,A14_1,A14_4,A14_5,A14_6,B1,B1_other,B2,B3,B4,B5,B6,B7,B8_1,B8_2,B8_3,B8_4,B8_5,B9_1,B9_2,B9_1_other,B9_2_other,B10,B11_1,B11_2,B12,B13,B14,B15_1,B15_2,B15_3,B15_4,B15_5,B15_6,B15_7,B15_8,B16,B17,B18_1,B18_2,B18_3,B18_4,C1_1,C1_2,C1_5,C2_1,C2_2,C2_3,C2_4,C2_5,C2_6,C2_7,C2_8,C2_9,C4,C5,C6,C7,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,C9,C10,C11,C12,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D3_1,D3_2,D4_1,D4_2,D5_1,D5_2,D6_1,D6_2,D7_1,D7_2,D8_1,D8_2,D8_3,D8_4,D8_5,D8_6,D8_7,D8_8,D8_9,D8_10,D12_1,D12_2,D13_1,D13_2,D13_3,D13_4,D13_5,D13_6,E1,E2_1,E2_2,E2_3,E2_4,E2_5,E2_6,E2_7,E3,E4,E5,E6_1,E6_2,E6_3,E6_4,E6_5,E6_6,E6_7,E7,E8_1,E8_2,F1,F2,F3,F4,F5_1,F5_2,F5_3,F5_4,F5_5,F5_6,F6_1,F6_2,F6_3,F6_4,F7,F8_1,F8_2,F8_3,F8_4,F9,F10_1,F10_2,F10_3,F10_4,F10_5,F10_6,G1_Age,G2,G3,G4,G4_other,G5_Work,G5_A,G5_B,G5_C,G5_Code,G5_D,G5_E,G5_F,G6,H1,H2,H3_1,H3_2,H3_3,H4,H5_1,H5_2,H6,H6_other,H7,H8,H9,H10,H11,H15,H16,H17,H18,H19,H20,H20_other,H21_Work,H21_A,H21_B,H21_2d,H21_4d,H22,H23,H24,H25,H25_other,H26,devicetype,detailedoutcome,Final_STATE,Final_PCODE,wt_aec,wt_enrolled,wt_gnaf
1,1082118,-99,-99,1,2,1,3,1,1,2,1,1,4,2,4,4,4,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,2, ,1,2,1,2,2,1,3,7,5,10,5,2,2, , ,1,997,997,2,1,2,1,0,0,0,0,0,0,0,3,1,2,8,0,5,5,8,5,2,2,2,2,2,2,2,3,2,1,2,4,3,2,2,2,2,2,2,3,2,2,2,2,3,1,1,3,1,2,2,2,2,1,999,999,999,999,999,999,999,999,999,3,6,3,3,2,2,3,3,2,2,1,1,3,4,1,3,2,3,1,2,3,3,5,4,2,4,4,4,5,4,3,4,4,4,4,3,1,1,2,4,4,4,5,4,2,4,1,1,4,3,2,2,2,3,3,3,3,3,3,3,2,2,4,2,4,2,4,2,2,1,2,2,1,2,1,17,3,3,5,-99,1,-99,-99,-99,2,5,3,2,1,2,1958,1,1,1,-99,2,2,2, ,6,2,1,1,2,2,5,22,3,1,1,-99,1,-99,-99,2,-99,1,2,2,5,DON'T KNOW,999,2,1,1,-99,.743045193044759,.718120101956527,0
1,1083397,-99,-99,1,1,1,1,1,1,4,1,2,4,4,4,4,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,6, ,997,2,1,4,5,2,4,7,3,9,0,96,96, , ,2,2,2,2,1,1,0,1,1,0,0,0,0,0,4,2,5,6,5,0,5,5,1,2,2,2,2,2,3,2,3,3,2,2,1,2,2,1,2,2,2,2,4,2,2,5,2,2,2,2,3,1,2,2,1,2,1,3,1,2,1,1,3,1,1,1,1,9,3,4,3,2,3,4,2,3,1,2,3,3,2,5,2,2,2,3,999,5,3,2,1,4,2,4,5,3,2,3,4,3,4,3,2,4,1,5,5,2,4,2,5,3,1,2,4,1,3,1,1,3,3,3,3,3,3,3,4,2,3,3,3,2,3,2,3,1,2,2,2,2,2,18,0,1,5,-99,1,-99,-99,-99,2,5,3,2,2,1,1947,1,1,1,-99,998,998,1, ,1,1,1,2,2,3,5,10,2,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999, ,1,1,-99,.950841231979224,.888107718450008,0
1,1091480,-99,-99,1,1,2,2,2,2,2,999,2,3,4,4,4,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,1,2, ,3,1,1,2,3,3,999,5,5,5,5,2,2, , ,1,997,997,2,1,2,1,0,0,0,0,0,0,0,4,1,5,6,5,3,7,3,5,2,2,2,2,2,2,2,2,2,4,3,1,2,2,2,2,2,2,2,4,2,2,2,1,2,2,3,1,1,2,3,1,1,3,3,3,3,3,3,3,3,3,3,9,5,3,3,2,2,3,3,2,2,2,2,3,2,2,3,2,3,2,3,4,4,2,4,2,1,3,1,2,3,3,4,3,2,4,3,1,2,4,2,2,2,4,2,2,4,2,3,2,3,2,1,2,3,3,2,3,3,2,2,1,2,2,5,2,4,1,3,2,1,1,2,1,1,2,16,2,1,1,-99,1,-99,-99,-99,9,4,3,1,1,1,1962,1,1,1,-99,2,2,2, ,6,1,1,2,2,2,5,11,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999, ,1,1,-99,1.14810199442383,1.2110873341394,0
1,1091741,-99,-99,1,2,1,2,1,3,1,1,1,2,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,1,0,0,0,1,0,0,0,0,1,0,1, ,2,1,4,2,2,1,5,7,2,2,0,1,999, , ,1,999,999,1,1,2,0,0,1,0,0,0,0,0,3,1,9,3,2,1,2,9,1,2,2,3,3,3,4,3,3,4,2,2,1,3,2,2,2,2,2,2,4,4,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6,9,4,4,2,2,4,4,1,1,2,2,5,3,1,4,2,2,3,3,4,4,2,2,2,3,2,3,5,2,3,3,3,3,3,2,1,1,2,5,5,1,4,4,1,4,2,1,3,1,4,1,1,3,3,3,3,3,3,3,4,2,1,4,2,3,2,2,2,1,998,1,1,2,1,16,3,7,5,-99,999,-99,-99,-99,99999,999,999,999,2,2,1954,1,1,1,-99,2,2,1, ,4,2,1,2,2,3,5,6,3,1,5,-99,1,-99,-99,1,-99,2,1,2,1, ,999,2,1,1,-99,.732077216891263,.658662156504432,0
1,1092276,-99,-99,1,2,1,2,1,1,2,1,1,3,3,4,4,4,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,4,1,4,0,1,0,0,1,0,0,0,0,1,0,1, ,2,1,1,4,4,1,7,8,3,6,4,1,1, , ,1,997,997,1,1,1,0,0,1,0,0,0,0,0,4,2,6,2,6,0,0,4,0,3,4,4,4,4,4,3,3,4,4,3,2,2,2,2,2,2,2,2,4,2,3,1,1,1,1,2,1,3,1,3,3,1,3,3,1,3,2,3,3,3,2,2,10,9,4,4,2,2,3,3,2,2,2,2,4,4,3,3,3,3,2,5,3,3,2,1,1,5,3,4,3,2,2,3,3,3,4,3,1,4,4,5,3,3,4,4,5,4,1,1,4,3,2,2,1,3,3,1,3,3,2,3,3,3,4,2,3,3,4,2,4,1,2,1,1,1,2,18,4,4,8,-99,1,-99,-99,-99,1,2,3,1,1,2,1959,1,2,2,-99,1,1,2, ,2,2,2,2,1,4,5,22,4,1,1,-99,1,-99,-99,1,-99,2,1,2,1, ,999,2,1,1,-99,.732077216891263,.658662156504432,0
1,1095056,-99,-99,1,2,1,3,1,1,999,1,2,2,3,3,3,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,1,3,1,1,0,0,0,0,0,0,0,1,0,6, ,997,1,3,3,3,2,4,999,4,999,999,2,2, , ,2,997,997,2,2,2,0,1,0,0,0,0,0,0,5,1,5,999,999,999,5,4,5,2,3,3,2,2,3,3,3,3,3,2,2,2,1,1,2,1,1,1,5,2,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,3,3,1,1,3,3,3,6,10,3,999,2,3,3,3,2,2,1,2,3,3,1,3,3,3,2,3,999,999,2,3,2,2,2,2,2,2,3,2,3,4,1,4,3,4,2,2,2,2,3,1,2,2,3,1,3,3,1,1,1,3,3,1,3,3,3,2,2,1,1,3,3,2,4,2,3,998,998,998,1,998,998,16,2,5,5,-99,1,-99,-99,-99,3,5,2,2,2,1,1943,2,2,2,-99,998,998,1, ,1,2,2,2,2,2,4,3,1,1,5,-99,1,-99,-99,5,-99,3,2,2,6, ,999,3,1,1,-99,.720283252745665,.699500605578976,0
1,1097096,-99,-99,1,2,2,2,2,2,4,999,1,4,4,4,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,0,0,0,0,0,1,0,0,0,1,0,1, ,2,1,1,2,1,1,10,3,0,5,0,1,4, , ,2,1,999,2,3,1,1,0,0,0,0,0,0,0,5,5,3,0,6,0,0,0,4,4,3,4,3,4,4,3,3,4,4,3,1,1,2,1,2,2,2,2,5,3,3,1,1,1,1,2,1,1,1,2,1,1,2,2,3,3,2,2,2,998,1,2,10,8,4,4,2,3,5,5,2,2,3,3,4,4,3,3,3,999,999,999,4,4,2,1,1,1,1,1,1,2,2,3,3,1,3,3,2,4,1,4,4,2,4,1,3,4,2,4,2,999,3,1,1,3,3,3,3,1,1,3,4,3,1,5,1,5,4,3,4,1,1,1,1,2,1,16,1,1,2,-99,1,-99,-99,-99,5,5,2,2,2,2,1941,1,2,2,-99,2,2,1, ,1,2,1,1,2,3,5,7,2,1,2,-99,1,-99,-99,9,-99,2,1,2,1, ,999,3,1,1,-99,.706632232348815,.605050703200799,0
1,1097808,-99,-99,1,1,1,1,1,3,1,1,1,2,3,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,2, ,2,1,4,2,4,2,3,10,3,10,1,2,4, , ,1,999,2,2,5,2,1,0,0,0,0,0,0,0,3,4,0,8,0,7,8,2,5,1,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,1,1,1,3,2,2,4,2,1,1,1,2,1,1,1,999,2,1,1,1,1,2,1,1,1,3,3,3,7,3,4,2,2,3,3,2,2,2,1,2,3,2,4,3,2,2,1,1,5,2,3,1,3,4,3,5,4,1,4,5,5,5,4,1,1,3,5,1,1,3,5,1,3,1,4,3,3,1,2,2,3,3,3,3,3,3,3,3,2,4,2,5,2,1,1,2,1,2,2,1,2,1,17,7,2,2,-99,1,-99,-99,-99,4,5,3,1,1,2,1952,1,1,1,-99,3,3,1, ,5,4,1,1,1,2,3,17,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999, ,1,1,-99,.743045193044759,.718120101956527,0
1,1102794,-99,-99,1,2,2,2,2,2,2,3,2,3,3,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1, ,1,1,1,4,4,1,5,7,7,8,10,1,1, , ,2,997,997,1,1,1,1,0,0,0,0,0,0,0,5,1,8,3,6,1,4,8,5,2,4,3,3,3,3,3,4,4,1,1,1,2,2,2,2,1,1,1,5,2,2,2,2,1,1,3,1,1,1,2,1,1,2,2,3,3,2,2,2,3,3,2,5,10,4,3,2,1,3,3,1,2,2,2,4,3,3,3,2,3,3,3,4,5,3,3,3,999,999,999,3,1,3,3,3,3,3,3,2,2,1,3,3,2,4,2,1,3,2,1,4,3,2,1,1,3,3,3,3,3,3,3,4,3,2,3,2,2,3,2,3,1,2,1,998,2,1,18,4,6,4,-99,1,-99,-99,-99,1,1,2,1,2,1,1965,1,1,1,-99,1,998,2, ,6,4,1,2,2,3,4,1,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999,3,1,1,-99,1.13115503693794,1.11081334869491,0
1,1103514,-99,-99,1,1,2,999,3,999,999,3,3,4,4,4,4,4,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,2,3,0,0,0,0,0,1,0,0,0,1,0,1, ,3,3,3,4,1,2,5,5,5,5,5,1,1, , ,1,997,997,2,1,1,1,0,0,0,0,0,0,0,4,1,7,4,7,3,5,5,5,3,3,3,3,4,3,3,3,3,4,2,1,2,2,2,2,2,2,2,4,2,2,4,3,3,1,1,1,1,2,1,3,1,1,2,2,2,2,1,2,2,1,2,3,6,3,4,2,3,4,4,2,3,4,3,2,3,4,4,2,3,3,4,4,4,2,2,1,2,1,2,1,3,1,3,3,3,3,2,998,4,4,2,2,2,5,4,4,4,2,2,3,3,1,3,3,3,3,2,3,3,3,1,1,3,4,2,2,3,3,2,1,998,1,998,998,998,998,999,997,3,5,-99,2,-99,-99,-99,99997,997,997,997,997,1,1947,2,2,2,-99,998,998,4, ,3,2,1,2,2,2,5,3,1,1,5,-99,2,-99,-99,997,-99,997,997,997,6, ,999, ,1,1,-99,.709651262102534,.64158429222567,0
1,1104798,-99,-99,1,2,1,1,1,1,3,1,1,4,4,2,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,1,1,0,1,0,0,0,0,1,0,2, ,3,1,4,4,4,1,2,8,4,7,2,4,4, , ,1,2,2,2,3,2,1,0,0,0,0,0,0,0,3,1,0,8,1,10,7,0,8,2,2,2,2,2,2,2,3,2,2,2,3,2,1,1,1,1,1,1,3,1,1,5,1,1,1,2,3,1,1,2,3,2,1,3,1,1,1,1,1,1,1,1,7,3,3,3,2,2,3,3,2,2,2,2,2,5,3,4,3,2,2,2,2,2,5,4,1,1,4,2,5,3,3,5,4,4,5,4,1,1,3,5,5,5,3,5,1,5,1,2,3,3,1,3,3,3,2,3,3,3,3,2,2,1,5,1,5,1,5,1,2,1,2,2,1,2,1,17,3,4,2,-99,1,-99,-99,-99,2,5,3,2,1,2,1961,1,1,2,-99,2,2,7, ,6,2,1,2,2,2,5,20,2,1,1,-99,1,-99,-99,2,-99,2,1,2,2, ,999,2,1,1,-99,.702595839390164,.492111752245055,0
1,1105476,-99,-99,1,1,2,2,2,2,4,2,1,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,1,0,3, ,2,1,2,2,2,1,6,6,2,6,3,1,1, , ,3,997,997,1,1,1,0,0,0,1,0,0,0,0,3,1,9,3,10,5,3,5,5,3,2,3,2,3,2,3,3,2,2,1,4,4,2,1,2,2,2,2,3,4,1,5,2,1,2,3,2,2,2,3,2,1,2,2,3,3,2,2,2,3,2,2,10,6,2,3,2,2,2,3,2,2,2,999,3,2,3,1,2,2,1,2,4,5,2,1,3,4,2,2,2,3,2,3,3,3,3,3,2,3,1,2,4,2,3,2,2,2,2,1,2,1,4,1,1,3,3,2,3,3,1,2,3,2,2,3,3,2,4,1,3,1,2,1,1,2,1,18,1,6,5,-99,2,-99,-99,-99,99997,997,997,997,997,2,1924,1,1,1,-99,1,998,3, ,3,3,1,2,2,3,1,15,2,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999, ,1,1,-99,.706632232348815,.605050703200799,0
1,1110225,-99,-99,1,2,1,2,2,4,2,2,1,3,4,2,2,4,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,4,0,1,0,0,1,0,0,0,0,1,0,2, ,2,1,3,3,5,1,3,8,3,10,0,2,2, , ,2,997,997,1,1,2,0,0,0,0,1,0,0,0,3,1,0,7,5,3,6,6,0,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,1,1,1,5,1,1,5,2,2,2,3,1,1,3,2,1,1,1,1,1,998,1,1,1,998,1,1,10,6,5,5,3,3,4,4,3,3,2,3,2,3,2,3,2,3,2,3,4,3,3,4,1,2,4,3,5,999,999,999,999,999,999,999,1,1,2,4,5,3,4,3,2,3,1,2,1,3,1,2,3,3,2,1,3,3,2,3,4,2,3,2,3,2,5,2,2,1,2,2,1,1,1,18,10,3,1,-99,1,-99,-99,-99,1,5,2,2,2,2,1962,1,1,1,-99,3,3,7, ,6,2,1,2,1,2,5,999,1,1,1,-99,1,-99,-99,1,-99,2,2,2,4, ,999,3,1,1,-99,1.14321768819262,1.14212466239882,0
1,1116861,-99,-99,1,2,2,2,2,2,3,2,2,3,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,4,0,0,0,0,0,1,0,0,0,1,0,6, ,997,2,5,2,4,3,5,5,5,5,5,1,1, , ,2,997,997,2,6,2,0,0,1,0,0,0,0,0,1,3,6,6,6,3,5,5,5,2,3,2,2,2,2,2,3,3,3,2,1,2,2,2,2,1,1,1,4,3,3,2,2,3,2,3,3,2,2,3,1,2,2,3,1,3,2,1,3,3,3,2,9,6,4,3,2,2,4,3,2,2,3,2,4,2,3,3,2,3,3,3,4,4,2,3,2,3,3,3,2,3,3,3,3,3,3,3,2,2,1,3,3,2,4,3,2,3,2,1,3,2,2,2,3,2,1,2,3,3,3,4,4,3,2,3,3,3,3,3,3,1,998,2,1,998,1,18,12,5,1,-99,1,-99,-99,-99,2,2,2,1,1,1,1967,1,1,1,-99,2,2,1, ,1,2,1,2,2,3,1,21,3,1,6,-99,1,-99,-99,5,-99,2,1,2,6, ,999,3,1,1,-99,1.13115503693794,1.11081334869491,0
1,1117068,-99,-99,1,2,3,3,2,3,4,3,2,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,8, ,3,2,6,2,3,4,5,5,5,5,5,8,8, , ,2,1,1,1,1,998,0,0,0,0,0,1,0,0,5,3,4,4,5,2,6,4,5,2,2,2,2,2,3,2,2,2,3,2,1,2,1,2,2,2,1,1,5,4,4,2,3,2,2,2,3,2,2,3,2,2,998,3,3,3,3,1,2,3,3,3,7,2,4,4,2,2,4,4,2,2,2,2,3,3,3,3,2,3,3,2,4,4,3,4,3,4,3,3,2,2,2,3,3,2,3,3,2,4,4,2,4,2,3,2,4,3,2,4,1,1,3,2,2,3,3,3,3,2,2,2,2,2,3,5,3,3,2,3,4,1,2,2,1,1,2,17,0,1,7,-99,1,-99,-99,-99,5,5,4,2,2,2,1955,1,3,1,-99,2,2,2, ,1,2,1,2,2,2,5,9,1,1,5,-99,1,-99,-99,5,-99,3,2,2,2, ,999,1,1,1,-99,.980889121158552,.911747609987867,0
1,1118330,-99,-99,1,1,2,999,2,999,999,2,2,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,3,1,1,1,1,1,0,0,1,1,0,0,2, ,3,1,2,4,1,2,5,5,5,5,5,1,1, , ,2,997,997,1,1,998,0,0,1,0,0,0,0,0,5,5,6,5,4,0,0,7,0,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,5,4,5,4,1,1,1,1,1,1,1,1,1,2,3,2,1,3,2,2,2,3,2,2,6,9,3,3,2,2,3,3,2,2,1,3,3,3,2,3,2,2,3,3,4,4,1,3,2,1,3,2,1,2,1,3,3,3,1,3,2,4,3,3,1,1,3,3,1,999,1,1,2,1,3,1,1,3,3,3,999,2,2,1,2,1,1,3,3,3,1,2,1,1,2,2,998,998,998,15,10,6,5,-99,1,-99,-99,-99,3,5,1,2,2,2,1942,1,1,1,-99,998,998,7, ,6,2,1,2,2,3,4,5,1,1,5,-99,1,-99,-99,7,-99,2,1,999,6, ,999, ,1,1,-99,.706632232348815,.605050703200799,0
1,1122863,-99,-99,1,1,3,4,4,4,2,2,3,4,4,2,4,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,3,4,0,1,0,0,0,0,0,0,0,1,0,4, ,2,1,1,2,4,2,3,9,1,10,2,4,4, , ,1,2,2,1,1,4,0,0,1,0,0,0,0,0,3,3,2,6,1,8,6,3,8,2,2,2,2,2,2,2,3,2,3,3,1,1,1,2,2,1,1,1,3,3,3,3,2,2,2,1,3,2,2,1,3,2,3,3,1,3,3,1,3,3,3,3,4,8,3,4,2,2,3,4,2,3,1,1,3,3,3,4,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,3,3,2,3,1,1,2,3,4,3,2,3,4,3,3,2,4,2,2,3,3,4,3,3,1,2,2,1,3,4,4,3,4,3,3,2,2,2,998,998,998,998,998,998,17,4,7,2,-99,1,-99,-99,-99,2,5,2,2,1,2,1952,1,1,1,-99,2,1,22, ,5,2,1,2,2,2,3,18,1,1,2,-99,1,-99,-99,2,-99,3,2,1,4, ,999, ,1,1,-99,.702595839390164,.492111752245055,0
1,1125108,-99,-99,1,1,1,2,2,4,4,2,3,4,4,4,4,4,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,6, ,997,999,6,3,5,4,5,5,5,5,8,96,96, , ,1,2,999,2,1,1,0,0,0,0,0,1,0,0,5,2,5,5,5,8,4,2,5,3,4,3,3,3,4,2,3,4,3,1,1,2,2,2,1,2,1,1,4,3,2,5,2,2,1,2,1,1,1,2,1,1,1,3,3,3,998,998,3,2,998,3,9,1,3,3,2,2,3,3,2,2,3,3,3,2,2,3,2,2,1,2,3,5,2,3,2,3,3,3,3,3,3,2,3,3,2,3,1,1,2,3,4,3,3,3,1,3,2,2,1,3,2,2,3,3,3,2,3,3,1,1,1,1,2,3,3,2,4,1,2,1,998,998,998,998,1,17,7,7,1,-99,1,-99,-99,-99,7,5,2,2,1,1,1960,1,1,1,-99,998,998,7, ,5,4,1,2,2,2,4,14,2,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999, ,1,1,-99,.985079891556943,.966799876354129,0
1,1127625,-99,-99,1,2,2,2,2,1,3,2,3,4,4,4,4,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,4,0,0,0,0,0,1,0,0,0,1,0,1, ,2,1,1,4,2,3,6,6,3,7,2,1,1, , ,2,997,997,1,1,1,1,0,0,0,0,0,0,0,5,1,7,1,5,1,1,6,5,4,4,4,4,4,4,4,4,4,4,3,1,2,2,2,2,2,1,2,5,1,5,2,1,1,1,2,2,1,1,2,1,1,2,2,3,3,3,3,2,3,3,3,9,10,5,4,3,2,5,4,3,2,1,1,3,2,2,3,2,4,3,3,4,5,2,1,1,2,1,2,1,1,2,2,2,1,3,3,1,2,1,1,1,1,5,1,1,3,3,1,3,3,2,2,3,2,3,1,1,1,1,2,5,2,2,5,1,2,3,3,3,1,1,1,998,998,1,15,5,5,1,-99,1,-99,-99,-99,2,2,2,1,2,1,1954,1,1,1,-99,2,2,2, ,4,4,2,2,2,3,5,14,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999,3,1,1,-99,.73520495830842,.698432860686196,0
1,1127634,-99,-99,1,2,2,2,2,2,4,2,2,4,3,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,2, ,2,1,3,2,5,2,5,8,4,6,2,2,4, , ,1,998,2,2,1,2,1,0,0,0,0,0,0,0,3,3,4,7,5,7,6,6,7,2,2,2,2,2,2,2,3,2,2,2,4,4,2,1,2,2,1,1,3,3,1,5,1,2,3,2,3,3,2,1,1,2,1,3,1,1,998,3,1,1,1,998,9,10,3,4,2,2,3,3,2,2,2,2,3,4,3,3,3,2,1,3,3,3,4,3,3,3,3,3,4,4,3,4,4,5,4,3,1,1,3,3,3,2,4,4,2,2,1,2,4,3,2,3,3,3,3,2,3,3,3,3,3,2,3,1,4,2,3,2,2,1,1,998,998,2,1,16,0,1,1,-99,1,-99,-99,-99,5,2,2,2,2,2,1957,3,3,3,-99,3,998,2, ,6,2,2,2,2,2,5,14,1,1,1,-99,1,-99,-99,7,-99,2,1,2,2, ,999,3,1,1,-99,.743045193044759,.718120101956527,0
1,1130303,-99,-99,1,1,2,2,3,3,4,2,2,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,4,0,1,0,0,0,0,0,0,0,1,0,3, ,2,1,2,3,1,3,7,8,4,8,1,3,3, , ,1,997,997,1,1,1,1,0,0,0,0,0,0,0,1,2,7,3,7,0,3,7,1,2,2,2,3,2,3,3,4,3,2,2,2,4,2,2,2,2,1,2,3,2,2,2,1,1,1,2,1,2,1,2,1,1,2,3,2,2,2,2,3,2,3,2,10,2,3,4,2,2,3,3,2,2,3,3,4,3,3,4,3,3,2,3,999,999,2,3,3,4,3,4,3,3,2,3,3,4,3,3,2,3,2,4,2,4,4,2,5,3,1,4,1,2,3,1,1,3,3,1,2,3,2,3,4,2,1,1,3,2,4,3,2,1,2,2,2,1,1,16,12,2,5,-99,1,-99,-99,-99,2,1,3,1,2,1,1940,1,3,3,-99,1,2,10, ,1,2,1,1,2,2,3,14,1,1,5,-99,1,-99,-99,2,-99,3,2,1,1, ,999, ,1,1,-99,.709651262102534,.64158429222567,0
1,1132308,-99,-99,1,1,2,3,2,3,3,2,2,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,1,0,2, ,1,1,2,2,4,2,5,5,5,5,5,2,2, , ,1,997,997,1,1,2,1,0,0,0,0,0,0,0,4,3,1,9,1,5,8,3,5,2,2,2,2,2,2,2,2,2,3,3,2,3,2,2,2,2,1,2,4,2,2,5,2,1,1,2,2,1,1,2,1,1,1,1,1,3,3,1,1,3,1,3,6,10,3,4,2,2,4,4,2,2,2,2,4,3,2,4,3,2,3,2,4,5,2,3,2,2,3,2,2,2,5,3,4,2,3,3,1,4,1,1,3,2,3,2,1,2,2,2,3,1,4,2,2,3,2,2,3,2,1,2,3,3,2,4,3,3,3,3,2,1,1,998,998,998,1,17,3,4,1,-99,1,-99,-99,-99,2,4,2,1,2,2,1960,1,1,1,-99,2,1,1, ,5,4,3,2,2,3,2,13,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999, ,1,1,-99,.743045193044759,.718120101956527,0
1,1132313,-99,-99,1,2,2,2,1,2,3,2,1,3,4,4,4,4,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,4,0,0,0,0,0,1,0,0,0,1,0,1, ,2,1,3,3,4,3,6,6,9,6,999,1,1, , ,1,997,997,1,1,1,0,1,1,0,0,0,0,0,4,1,7,4,6,0,4,2,0,2,2,2,2,2,3,2,3,3,4,3,2,2,2,2,2,2,2,2,3,1,1,2,3,1,2,2,1,2,1,3,2,1,2,2,3,3,2,2,2,3,2,2,5,7,2,3,2,2,4,4,2,2,2,3,4,2,2,3,2,2,2,4,999,999,2,2,3,4,2,3,4,1,2,2,3,1,3,3,2,4,4,2,4,3,5,1,2,3,2,1,3,3,2,2,2,3,3,3,3,3,2,2,3,2,1,5,2,3,3,2,3,1,2,1,2,998,1,15,3,5,5,-99,1,-99,-99,-99,2,3,3,1,1,1,1943,1,1,1,-99,2,2,2, ,1,3,1,2,2,3,5,8,1,1,997,-99,997,-99,-99,997,-99,997,997,997,997,997,999,3,1,1,-99,.709651262102534,.64158429222567,0
